Name;Nationality;Gender;Age;Passport ID;Entry Location;Date of entry
Fonz Katzmann;Hungary;Female;27;925024319;Cristiano Ronaldo Airport;27/03/2021
Hermina Pavlitschek;China;Female;68;572295350;Valenca Border;27/02/2020
Rory Coneau;China;Male;29;671129064;Valenca Border;24/05/2021
Dyanne Felmingham;Palestinian Territory;Female;35;175767354;Braganca Airport;26/04/2020
Lauretta Wanek;Vietnam;Female;43;837872411;Humberto Delgado Airport;10/05/2020
Gerti Abba;China;Male;67;629129769;Joao Paulo II Airport;10/01/2021
Giffard Braganza;United States;Female;43;563900207;Faro Airport;25/01/2020
Cinnamon Gaskamp;China;Male;68;630373253;Cristiano Ronaldo Airport;22/11/2020
Orlan Filippazzo;China;Female;22;553223521;Faro Airport;10/03/2021
Hermon Kennelly;China;Female;44;814978744;Beja Airport;08/02/2020
Aube Rosnau;China;Male;43;290233175;Faro Airport;11/06/2020
Oralee Yeend;China;Male;70;101444371;Humberto Delgado Airport;23/01/2020
Pen Stidworthy;United Kingdom;Male;48;723786092;Valenca Border;12/01/2020
Hollis Grodden;Russia;Male;27;605646586;Valenca Border;05/10/2020
Mae Phillpotts;Guatemala;Male;42;917117020;Cristiano Ronaldo Airport;10/11/2020
Emmalynne Mimmack;Philippines;Female;80;138443294;Beja Airport;21/04/2020
Sauncho Oldmeadow;Iran;Female;79;619199851;Vilar Formoso Border;25/04/2020
Greggory Gillett;Russia;Female;55;602413881;Vilar Formoso Border;19/07/2020
Zechariah Lohoar;Brazil;Female;76;472093796;Braganca Airport;16/01/2021
Deck Redwood;El Salvador;Male;82;276194285;Vilar Formoso Border;10/08/2020
Janette Garie;China;Female;31;218470312;Castro Marim Border;04/01/2020
Arabella Elrick;Malaysia;Female;61;251571151;Elvas Border;26/10/2020
Brantley Dumphries;China;Male;72;823195713;Elvas Border;30/11/2020
Elsy Tomes;Japan;Female;27;795872863;Valenca Border;14/06/2020
Katerine Blabber;Russia;Male;41;914881396;Joao Paulo II Airport;28/02/2020
Jordain Wilson;Thailand;Male;78;334562424;Braganca Airport;26/12/2020
Austin Alves;Russia;Female;18;795361174;Valenca Border;21/02/2020
Kristopher Bruhn;Malta;Male;81;953333935;Braganca Airport;22/01/2021
Chloris Michal;Philippines;Male;61;700664197;Vilar Formoso Border;14/02/2020
Kissiah Brinkley;France;Male;54;736073214;Castro Marim Border;26/02/2020
Emili French;China;Female;31;428507390;Castro Marim Border;06/02/2020
Hedwiga Antonutti;Jamaica;Female;40;238761603;Sa Carneiro Airport;15/12/2020
Jasmine Malham;Guatemala;Female;31;733537495;Castro Marim Border;29/03/2021
Shantee Corringham;Serbia;Male;85;755590641;Braganca Airport;27/03/2020
Tamiko MacGragh;Indonesia;Female;55;754951356;Sa Carneiro Airport;26/02/2020
Annabelle Cogzell;United Kingdom;Male;43;236441869;Valenca Border;08/08/2020
Bartolomeo Iacopo;Germany;Male;57;523829888;Faro Airport;23/11/2020
Marvin Boater;Indonesia;Female;45;626712912;Joao Paulo II Airport;14/06/2020
Aldwin Ahrenius;Colombia;Female;40;608319319;Joao Paulo II Airport;01/07/2020
Caprice Cosans;Peru;Female;48;500030781;Sa Carneiro Airport;15/06/2020
Schuyler Kestle;Indonesia;Female;29;676495342;Vilar Formoso Border;05/05/2021
Lucky Abyss;Indonesia;Female;81;662309962;Cristiano Ronaldo Airport;16/05/2020
Marleen Easseby;China;Female;25;781841531;Elvas Border;10/05/2021
Dur Mc Pake;France;Male;20;628287454;Humberto Delgado Airport;10/02/2020
Mahmoud Stiell;Poland;Female;26;569456365;Sa Carneiro Airport;12/09/2020
Golda Delooze;Canada;Male;21;721243411;Elvas Border;26/08/2020
Denney Darinton;China;Male;74;178404996;Cristiano Ronaldo Airport;14/07/2020
Jaimie Lidyard;Russia;Male;56;673162825;Elvas Border;07/04/2020
Madelena Backhouse;Peru;Female;18;442925099;Elvas Border;15/04/2021
Maggie Fiander;Croatia;Female;79;859064130;Joao Paulo II Airport;21/03/2021
Netty Lenglet;North Korea;Female;19;630832147;Cristiano Ronaldo Airport;07/11/2020
Kristoforo Keeney;Kazakhstan;Male;31;334512472;Beja Airport;02/03/2020
Klaus Rebbeck;Sweden;Male;59;408219494;Joao Paulo II Airport;13/03/2020
Leoine Lovart;China;Female;43;698833074;Elvas Border;05/02/2021
Keriann Petrosian;Greece;Female;20;264498506;Humberto Delgado Airport;16/11/2020
Benton Janca;Indonesia;Male;56;787824807;Vilar Formoso Border;12/08/2020
Elnar Curnnokk;Philippines;Female;24;214879625;Faro Airport;05/01/2020
Ottilie Dorgan;Poland;Male;33;186522749;Joao Paulo II Airport;10/02/2021
Aubrie Kiehl;Uruguay;Female;29;539479038;Beja Airport;15/05/2021
Marinna Kidgell;France;Female;40;656480251;Elvas Border;30/07/2020
Gideon Pipkin;Peru;Female;80;274913907;Braganca Airport;06/03/2021
Clareta Gilli;Poland;Male;62;315573171;Castro Marim Border;10/04/2021
Lawrence Breston;Indonesia;Female;19;856542296;Joao Paulo II Airport;29/06/2020
Merle Dodswell;Japan;Male;58;855599128;Faro Airport;09/09/2020
Vanni Swales;China;Female;70;924556018;Faro Airport;01/04/2020
Babette Scoates;United States;Female;23;582172614;Elvas Border;22/12/2020
Diane Coutthart;Brazil;Female;18;202117566;Faro Airport;06/03/2021
Obediah Tulloch;Ireland;Female;33;609574491;Sa Carneiro Airport;28/03/2021
Kinny Wearne;Brazil;Female;26;588432886;Humberto Delgado Airport;06/01/2020
Kirsteni Murkitt;Comoros;Male;69;196447484;Faro Airport;23/10/2020
Gardner Davenall;Indonesia;Female;70;206809206;Braganca Airport;11/01/2020
Vilhelmina Delacourt;Laos;Male;80;880844019;Faro Airport;20/03/2020
Brunhilde Egdal;China;Female;64;560272179;Braganca Airport;23/11/2020
Ynes Bowmer;Russia;Female;79;565334900;Beja Airport;29/04/2021
Lainey Ismail;Mexico;Male;71;325614765;Humberto Delgado Airport;09/03/2020
Hetti Twyning;China;Female;63;216162350;Vilar Formoso Border;15/06/2020
Antony Cubbon;Indonesia;Female;51;774823890;Beja Airport;07/04/2021
Sella Sealeaf;Mexico;Male;31;803723177;Braganca Airport;24/11/2020
Arney Hannant;United States;Male;71;648751243;Humberto Delgado Airport;04/07/2020
Arch Cancelier;Canada;Female;80;893845186;Braganca Airport;17/06/2020
Alessandro Flintiff;Pakistan;Female;24;849824068;Sa Carneiro Airport;07/04/2020
Davon Berger;Azerbaijan;Male;77;155776875;Cristiano Ronaldo Airport;29/03/2021
Sara-ann Mityakov;South Africa;Male;76;217623004;Faro Airport;06/03/2021
Tawsha Nelissen;Portugal;Male;26;455738532;Elvas Border;24/04/2021
Trudey Roizn;Malta;Female;68;133643995;Valenca Border;17/04/2021
Rodney Gyurkovics;Indonesia;Female;18;303792150;Faro Airport;17/11/2020
Flin Ellicombe;Indonesia;Male;33;764912115;Beja Airport;02/12/2020
Ashil Pattle;China;Female;47;400128785;Humberto Delgado Airport;17/06/2020
Willa Wingeatt;China;Male;71;356153179;Cristiano Ronaldo Airport;04/01/2021
Bobby Tilliard;Philippines;Male;54;554978212;Elvas Border;08/09/2020
April Vears;Indonesia;Female;73;205760396;Valenca Border;14/01/2020
Casie Eccersley;Brazil;Female;85;475276521;Vilar Formoso Border;16/11/2020
Grant Nockles;Indonesia;Female;41;824267279;Sa Carneiro Airport;30/03/2021
Wendie Lewsey;China;Female;31;902444323;Joao Paulo II Airport;12/06/2020
Rodina Jedrych;Nigeria;Female;29;140611916;Castro Marim Border;15/04/2021
Ursulina Baldock;Portugal;Female;68;978867416;Sa Carneiro Airport;15/07/2020
Leigha Cattini;Poland;Female;39;240910627;Valenca Border;21/03/2021
Adiana Jancik;Indonesia;Male;78;253111410;Valenca Border;17/07/2020
Annabella Tellenbrok;Luxembourg;Male;41;432940394;Sa Carneiro Airport;20/06/2020
Brittan Furmedge;Russia;Male;26;558502349;Cristiano Ronaldo Airport;24/07/2020
Charmain Willcocks;Philippines;Female;83;577716746;Castro Marim Border;19/10/2020
Leroi Othick;Japan;Female;20;559495602;Cristiano Ronaldo Airport;10/06/2020
Tilly Schmidt;Philippines;Female;35;722852085;Humberto Delgado Airport;21/07/2020
Sofia Bonnier;Tajikistan;Female;52;797009615;Humberto Delgado Airport;15/01/2021
Lutero Vasile;Ukraine;Female;68;315827328;Joao Paulo II Airport;17/03/2020
Wainwright Caton;Pakistan;Female;56;252473544;Braganca Airport;28/01/2020
Gannie Hansod;Russia;Male;73;775344074;Faro Airport;21/08/2020
Christian Wilson;Colombia;Male;30;565358132;Beja Airport;08/03/2021
Chere Nixon;United States;Female;70;379495554;Humberto Delgado Airport;09/04/2020
Sal Kimmings;Bolivia;Male;46;927808369;Beja Airport;28/01/2021
Babbie McGebenay;Indonesia;Female;40;824781370;Faro Airport;26/04/2020
Ely Arstingall;China;Male;56;577814071;Beja Airport;30/07/2020
Lynnet Skittrell;China;Male;85;663830025;Beja Airport;14/08/2020
Alexandros Blackly;Brazil;Female;48;872989620;Valenca Border;29/03/2020
Deloria Dunmuir;Vietnam;Male;78;654162959;Elvas Border;25/02/2021
Mildred Adamides;Vietnam;Female;79;190751504;Castro Marim Border;18/12/2020
Genovera Brunon;Portugal;Female;85;678562145;Castro Marim Border;11/01/2021
Wynn Scard;Hungary;Male;34;891855368;Valenca Border;22/01/2020
Esme Coucher;Thailand;Female;85;254395288;Faro Airport;22/05/2021
Olimpia Prestwich;Pakistan;Female;56;222881806;Faro Airport;04/01/2021
Jo-anne Caillou;Yemen;Female;36;539942519;Valenca Border;31/10/2020
Sofia Mealing;China;Female;33;461375621;Sa Carneiro Airport;01/02/2021
Giffer Dillingham;Ecuador;Male;38;751848963;Humberto Delgado Airport;26/02/2020
Romain Beynke;Sweden;Male;55;867874128;Elvas Border;10/06/2020
Tabbatha Bedingfield;Netherlands;Female;39;182780217;Humberto Delgado Airport;31/07/2020
Willa Nerney;Uganda;Male;81;119412835;Joao Paulo II Airport;13/04/2020
Holli Easeman;China;Male;71;954526937;Castro Marim Border;31/10/2020
Brenden Ballintime;Portugal;Male;41;272830396;Elvas Border;03/12/2020
Rabbi Lindenberg;Spain;Male;84;196535459;Joao Paulo II Airport;16/05/2020
Lotti Espino;Russia;Male;70;314798280;Cristiano Ronaldo Airport;03/12/2020
Rebeca Brumham;Senegal;Female;83;354421311;Braganca Airport;15/08/2020
Paige Tassell;China;Female;55;346722822;Cristiano Ronaldo Airport;03/03/2020
Trenton Thake;China;Male;23;124455160;Beja Airport;27/12/2020
Irena Bartholin;Finland;Male;56;429141784;Cristiano Ronaldo Airport;08/02/2020
Jeremy Clemot;Portugal;Male;71;804588207;Joao Paulo II Airport;04/01/2020
Emile Quirke;Philippines;Female;25;554346929;Beja Airport;20/03/2021
Davie Lamputt;China;Male;62;599917812;Elvas Border;20/09/2020
Stanly Reimer;China;Female;58;886818979;Sa Carneiro Airport;19/03/2020
Jase Pauel;Greece;Male;21;741915623;Castro Marim Border;05/05/2020
Myrtie Callander;China;Female;49;379586741;Sa Carneiro Airport;18/03/2021
Simone Doumerc;China;Female;58;541079258;Faro Airport;12/03/2021
Coreen Merit;Russia;Female;58;202019281;Castro Marim Border;03/03/2021
Dionysus Jzak;Brazil;Male;45;229344989;Joao Paulo II Airport;13/08/2020
Konstanze Kilbey;Madagascar;Female;36;461757929;Castro Marim Border;17/08/2020
Silvan Fitch;Croatia;Female;37;425297254;Castro Marim Border;10/02/2021
Marrilee Kroch;China;Male;42;648342142;Sa Carneiro Airport;09/05/2021
Henry Chainey;Netherlands;Male;23;159100074;Joao Paulo II Airport;16/02/2021
Latisha Astall;Philippines;Male;33;373169713;Joao Paulo II Airport;29/10/2020
Aili Clunie;Mauritius;Male;63;440662682;Beja Airport;26/03/2020
Balduin Sammons;Albania;Male;55;436443085;Cristiano Ronaldo Airport;17/03/2021
Kerk Duguid;Philippines;Female;73;954559479;Castro Marim Border;17/06/2020
Travus Klimkin;Russia;Male;32;192918819;Sa Carneiro Airport;04/07/2020
Simonette Emlin;Argentina;Female;59;451439881;Cristiano Ronaldo Airport;10/07/2020
Brett Laydon;France;Female;37;419725190;Joao Paulo II Airport;15/05/2021
Kylie Grenshields;Russia;Male;20;124907619;Elvas Border;27/12/2020
Eal Southon;Indonesia;Female;70;250241464;Valenca Border;28/03/2020
Paolina Stear;United States;Female;53;408718928;Valenca Border;05/11/2020
Almeda Wheowall;Isle of Man;Male;68;160072219;Sa Carneiro Airport;20/02/2021
Selina Odegaard;China;Female;63;325109082;Vilar Formoso Border;15/06/2020
Karrah Denisyuk;Guatemala;Female;78;969055799;Valenca Border;03/02/2021
Rivkah Groombridge;Indonesia;Female;74;808365115;Sa Carneiro Airport;01/12/2020
Tamera Arch;Philippines;Male;44;269660693;Beja Airport;30/04/2021
Neysa McNeish;China;Female;18;652424031;Cristiano Ronaldo Airport;18/06/2020
Lesly Wedderburn;Indonesia;Female;33;807676352;Elvas Border;10/01/2021
Eden Siggee;Indonesia;Female;77;858335017;Braganca Airport;07/07/2020
Julianne Crathern;Aland Islands;Female;31;102927943;Elvas Border;11/03/2020
Kristyn Galego;China;Female;43;987608661;Elvas Border;13/06/2020
Bambi Kebbell;Germany;Female;52;858153428;Sa Carneiro Airport;02/04/2020
Dayle Churches;Indonesia;Female;47;975206919;Valenca Border;09/03/2020
Dorotea Cowlishaw;Jordan;Male;84;902645644;Sa Carneiro Airport;18/07/2020
Keefer Cadden;China;Male;31;276625776;Valenca Border;01/09/2020
Obediah Maurice;Indonesia;Male;55;111377758;Cristiano Ronaldo Airport;27/04/2021
Kaitlyn McCulloch;Indonesia;Female;29;100566838;Sa Carneiro Airport;02/09/2020
Gizela Kennelly;Russia;Male;68;537599259;Beja Airport;30/04/2021
Skippy Layman;Nigeria;Female;73;241728412;Cristiano Ronaldo Airport;06/12/2020
Kimmie Bennie;Australia;Male;82;671877260;Vilar Formoso Border;28/08/2020
Tuckie Hallet;United States;Female;32;170430758;Braganca Airport;13/07/2020
Quintina Hiskey;Bolivia;Male;30;301636422;Vilar Formoso Border;11/01/2021
Juliana Van Leeuwen;Bangladesh;Male;67;672812477;Valenca Border;07/08/2020
Maudie Verson;China;Female;76;549103354;Sa Carneiro Airport;27/12/2020
Evey Soro;China;Female;48;708164242;Elvas Border;03/04/2020
Gil Higgoe;China;Male;27;455815569;Cristiano Ronaldo Airport;03/02/2020
Allsun Robison;Indonesia;Male;55;792690974;Faro Airport;11/07/2020
Aime Brouwer;United States;Male;46;901721292;Castro Marim Border;07/03/2021
Rafaelita Enderlein;Democratic Republic of the Congo;Female;57;525547732;Faro Airport;11/03/2021
Eddie Capin;China;Female;83;994881857;Sa Carneiro Airport;28/11/2020
Bondie Ellse;France;Female;55;479484684;Sa Carneiro Airport;19/04/2021
Linn Burns;Philippines;Female;82;142690591;Elvas Border;24/02/2020
Luella Allkins;New Zealand;Male;53;544661189;Beja Airport;03/08/2020
Cordell Pont;Russia;Male;70;771866982;Humberto Delgado Airport;28/07/2020
Barrie Prime;Philippines;Female;29;714189125;Elvas Border;05/10/2020
Kelila Rains;Russia;Female;82;495696556;Joao Paulo II Airport;15/08/2020
Wren Dadd;China;Female;31;570816384;Valenca Border;25/01/2021
Sonia Stollenbeck;Philippines;Female;50;266353893;Humberto Delgado Airport;26/01/2020
Gloriane Wearn;Russia;Female;68;292545498;Cristiano Ronaldo Airport;02/03/2021
Odetta Siely;Ecuador;Female;85;318002737;Vilar Formoso Border;15/06/2020
Durante Lafaye;Poland;Male;48;238585455;Cristiano Ronaldo Airport;23/04/2020
Pen Windows;China;Male;34;177345504;Humberto Delgado Airport;24/01/2021
Chere Blissitt;France;Female;22;882458308;Cristiano Ronaldo Airport;27/03/2021
Maiga Hurche;Russia;Female;52;743519611;Vilar Formoso Border;13/08/2020
Alistair Ellse;Peru;Male;80;496332781;Joao Paulo II Airport;19/09/2020
Nil Stanfield;France;Male;21;653159462;Castro Marim Border;18/05/2021
Brien Lowrance;Argentina;Female;78;400744428;Castro Marim Border;03/01/2020
Heath Bonniface;Guatemala;Female;40;205279107;Vilar Formoso Border;07/03/2020
Ethelind Sprason;Czech Republic;Male;58;241911667;Valenca Border;14/04/2020
Polly Clews;Mexico;Male;28;192290020;Elvas Border;14/02/2020
Danyelle Richmond;Mexico;Male;83;340108038;Humberto Delgado Airport;04/08/2020
Symon Scougall;China;Male;75;950971642;Humberto Delgado Airport;12/04/2020
Buck Skeggs;China;Male;35;306390708;Joao Paulo II Airport;13/08/2020
Cecelia Brawson;Russia;Female;73;903793833;Castro Marim Border;10/01/2021
Francklyn Ridges;China;Female;18;223936797;Faro Airport;23/02/2020
Delmore Featenby;Brazil;Male;33;659913797;Cristiano Ronaldo Airport;17/10/2020
Guthry O'Connel;Indonesia;Female;38;995362974;Cristiano Ronaldo Airport;08/05/2021
Ivy Francesch;Indonesia;Female;47;935296680;Braganca Airport;20/09/2020
Cynthea Methuen;France;Male;37;465613998;Elvas Border;28/04/2021
Carny Thurlbeck;Indonesia;Male;70;232829119;Sa Carneiro Airport;06/06/2020
Luella Conkay;Russia;Male;72;968125010;Braganca Airport;11/05/2021
Simonette Prandin;China;Male;72;852643431;Faro Airport;14/05/2020
Devlin Carefull;Indonesia;Female;23;331510366;Vilar Formoso Border;06/08/2020
Vergil MacIan;China;Female;57;204933656;Humberto Delgado Airport;13/01/2021
Erminia Fitzsimmons;Madagascar;Female;30;510059288;Braganca Airport;15/09/2020
Thomasine Houlworth;China;Female;39;772503910;Vilar Formoso Border;27/12/2020
Victor Broadberry;Bolivia;Male;78;144110032;Vilar Formoso Border;14/08/2020
Hill Simoneton;Indonesia;Male;36;779494563;Faro Airport;10/06/2020
Dotti Scay;Switzerland;Male;23;555996829;Castro Marim Border;26/05/2021
Alvina Dietsche;Azerbaijan;Female;55;255580052;Castro Marim Border;24/01/2021
Heall Bonn;Indonesia;Female;35;861083229;Cristiano Ronaldo Airport;14/04/2020
Dulcea Ralph;Russia;Female;27;892684320;Cristiano Ronaldo Airport;04/12/2020
Tammi Malt;Japan;Female;39;932162240;Faro Airport;09/09/2020
Alicea Frandsen;Poland;Female;75;461630732;Braganca Airport;25/11/2020
Shay Vannini;Nigeria;Male;50;648880948;Joao Paulo II Airport;06/07/2020
Olenka Weson;China;Female;23;776245107;Valenca Border;30/08/2020
Traci Esseby;Mexico;Male;79;260275774;Valenca Border;28/02/2021
Farah Fitzsymonds;China;Female;33;344707652;Elvas Border;23/04/2020
Pryce Liston;Russia;Female;57;209929455;Cristiano Ronaldo Airport;03/10/2020
Emmalynne Kensitt;Mexico;Male;25;194467835;Vilar Formoso Border;12/06/2020
Gypsy Britcher;United States;Female;53;605379211;Valenca Border;16/05/2020
Gusty Lumsdale;Ukraine;Female;42;160223795;Valenca Border;26/07/2020
Wynn Bertin;Philippines;Male;21;625561105;Cristiano Ronaldo Airport;29/01/2020
Lyle Ginity;China;Male;37;517110260;Faro Airport;25/02/2021
Betteanne Karpets;Croatia;Male;50;179704252;Humberto Delgado Airport;12/03/2021
Ronalda Panchen;China;Female;18;122425463;Braganca Airport;27/01/2020
Sybila Behnecken;Canada;Female;51;498751766;Joao Paulo II Airport;24/11/2020
Wake Perico;China;Male;21;243509933;Humberto Delgado Airport;21/04/2020
Ki Noddle;China;Female;22;799640605;Cristiano Ronaldo Airport;02/05/2021
Anjela Trobey;Poland;Female;40;335390384;Joao Paulo II Airport;22/09/2020
Nixie Rowthorn;Sweden;Male;35;319803805;Braganca Airport;24/03/2020
Leonidas Rispine;Tunisia;Male;45;336258039;Faro Airport;31/01/2020
Ebeneser Fairleigh;Tunisia;Female;21;483498357;Braganca Airport;10/04/2021
Bliss Presdie;United Kingdom;Female;49;970282552;Beja Airport;22/06/2020
Daria Elleyne;Indonesia;Male;78;187407021;Castro Marim Border;07/03/2021
Pennie Witheford;Canada;Female;38;796519490;Castro Marim Border;17/01/2020
Gabrielle Synnot;China;Male;69;813692762;Faro Airport;11/02/2020
Rayna Pagen;Croatia;Female;33;383709585;Joao Paulo II Airport;22/05/2021
Blair Ritchman;Colombia;Female;75;365515985;Vilar Formoso Border;22/11/2020
Florida Hrinchishin;China;Male;83;136698184;Valenca Border;04/07/2020
Neall Mohring;China;Male;64;125161016;Castro Marim Border;21/06/2020
Regina McIlriach;South Africa;Female;56;992278676;Humberto Delgado Airport;03/01/2021
Claribel Cantrill;Canada;Male;23;611906969;Castro Marim Border;13/04/2021
Tam Pymm;Brazil;Female;76;717927585;Castro Marim Border;26/05/2021
Dennison Meeland;Colombia;Male;25;545770259;Faro Airport;19/02/2020
Umberto Brouard;Japan;Female;73;898114809;Cristiano Ronaldo Airport;19/07/2020
Aland MacDonell;Azerbaijan;Male;77;137708074;Cristiano Ronaldo Airport;09/04/2021
