Name;Nationality;Gender;Age;Passport ID;Entry Location;Date of entry
Christoper Greaterex;Mauritius;Female;67;280375969;Vilar Formoso Border;17/08/2020
Ellie Kilmary;Colombia;Male;52;452922387;Beja Airport;20/02/2021
Norry Seater;Poland;Female;43;634280576;Beja Airport;13/02/2020
Westleigh Windas;Brazil;Male;50;439180763;Vilar Formoso Border;23/03/2020
Irita Stovin;Mexico;Female;74;765703798;Castro Marim Border;14/03/2021
Esteban Lorrimer;Poland;Male;58;287829239;Braganca Airport;16/02/2021
Sharlene McLugish;Indonesia;Male;23;679698198;Braganca Airport;13/09/2020
Revkah Yukhtin;China;Male;41;526781705;Faro Airport;30/01/2020
Nelle Boyan;Czech Republic;Female;72;192235362;Vilar Formoso Border;09/04/2020
Geneva Bilbrook;Indonesia;Male;64;520554512;Braganca Airport;09/06/2020
Huntley Langshaw;Vietnam;Female;80;561710056;Valenca Border;11/06/2020
Ibrahim Bedding;Philippines;Male;42;387749773;Beja Airport;01/01/2020
Binky McCrillis;Portugal;Female;27;723166574;Valenca Border;29/03/2020
Marys Village;Brazil;Female;65;338820679;Cristiano Ronaldo Airport;06/03/2021
Nicolle Ekins;Czech Republic;Male;47;244512000;Joao Paulo II Airport;19/04/2020
Andrew Emerine;Philippines;Female;79;613937437;Humberto Delgado Airport;08/02/2020
Bernadina Fardo;Venezuela;Female;36;533922616;Beja Airport;25/01/2020
Nahum Gynn;Portugal;Male;43;747291011;Braganca Airport;17/06/2020
Donnie McNickle;Haiti;Female;26;119002673;Braganca Airport;05/02/2021
Marigold Hickin;Sweden;Female;77;396388698;Valenca Border;05/02/2021
Clyde Curphey;Poland;Female;79;214991495;Joao Paulo II Airport;09/01/2020
Noelle Smoth;Russia;Female;44;115210696;Vilar Formoso Border;19/02/2020
Dorthy Hanfrey;Russia;Male;59;663482280;Elvas Border;13/01/2021
Ardenia Wilce;Maldives;Female;57;382485459;Beja Airport;22/03/2021
Janeen Blowers;France;Female;58;152083761;Vilar Formoso Border;30/03/2021
Joni Buterton;Benin;Female;68;726654699;Elvas Border;22/08/2020
Annabell Abrahamoff;Poland;Female;62;768421624;Vilar Formoso Border;20/10/2020
Dexter Garnsworthy;Indonesia;Female;84;385690513;Joao Paulo II Airport;14/11/2020
Magnum Henniger;Russia;Female;27;685119999;Braganca Airport;17/04/2021
Byrle Haensel;Indonesia;Female;18;161868186;Joao Paulo II Airport;01/04/2020
Nathalie Trewhitt;Russia;Male;75;349095055;Vilar Formoso Border;07/11/2020
Cyrill Borgesio;Argentina;Male;19;672641179;Sa Carneiro Airport;21/03/2021
Marline Staining;China;Male;56;430927440;Braganca Airport;03/07/2020
Den Chung;Argentina;Female;75;504184063;Valenca Border;17/05/2021
Rene Laughlan;China;Female;78;212136739;Joao Paulo II Airport;25/04/2020
Danny Pendergrast;China;Female;43;255792546;Castro Marim Border;02/09/2020
Cherey Ranald;China;Female;48;433396020;Elvas Border;31/01/2020
Pebrook Vigurs;Peru;Female;35;384145176;Sa Carneiro Airport;25/01/2021
Yanaton Riedel;Nigeria;Male;66;889513753;Sa Carneiro Airport;21/06/2020
Miquela Pymm;United States;Female;80;601170680;Braganca Airport;28/02/2020
Carny Behrendsen;Ukraine;Male;39;680993650;Joao Paulo II Airport;26/04/2021
Juliane Coke;Russia;Female;23;654191410;Castro Marim Border;27/04/2021
Salmon Mumm;Argentina;Male;76;194355282;Elvas Border;28/05/2021
Cristin Braganza;Philippines;Female;21;850393799;Beja Airport;10/01/2020
Donnamarie Chaffen;Uruguay;Male;21;918529623;Braganca Airport;10/03/2021
Gerri Wakeling;Czech Republic;Male;39;222236178;Vilar Formoso Border;13/10/2020
Haven Tante;Chile;Female;65;101589264;Valenca Border;04/03/2021
Sherwin Derricoat;Poland;Male;82;364952286;Valenca Border;15/07/2020
Keeley Pyke;Philippines;Female;59;249078664;Sa Carneiro Airport;22/10/2020
Aubrey Lidington;Poland;Female;56;109465003;Sa Carneiro Airport;18/03/2020
Alfons Deware;Bolivia;Male;41;262930134;Sa Carneiro Airport;12/10/2020
Shirline Theuff;Norway;Female;40;955296185;Elvas Border;06/08/2020
Sigfried Epple;Brazil;Female;58;672671846;Elvas Border;10/01/2020
Anders Dullingham;Portugal;Female;55;369533063;Valenca Border;19/02/2021
Koressa Sloegrave;Greece;Female;56;566835241;Cristiano Ronaldo Airport;28/05/2021
Jilly Blue;Kyrgyzstan;Female;18;426878781;Valenca Border;17/02/2020
Kalila Sarfas;Ireland;Male;56;540784009;Humberto Delgado Airport;24/02/2021
Felicity Stowers;Peru;Female;47;918760246;Sa Carneiro Airport;20/05/2020
Hermy Gerretsen;China;Male;76;397459754;Elvas Border;11/05/2021
Torey Caisley;Afghanistan;Male;28;435045388;Beja Airport;30/01/2021
Emmet Kelly;Brazil;Female;77;695053671;Castro Marim Border;10/07/2020
Mord Alenichicov;Pakistan;Female;65;419884870;Cristiano Ronaldo Airport;06/02/2021
Sheryl Verrills;Tajikistan;Female;47;804743873;Valenca Border;05/03/2020
Skell Arrol;Sweden;Male;22;346469403;Humberto Delgado Airport;26/04/2020
Bonita Berrygun;China;Female;77;169762212;Vilar Formoso Border;18/01/2021
Roley Pavel;Latvia;Female;24;307695294;Faro Airport;09/01/2021
Rikki Kaufman;Indonesia;Male;82;643571518;Humberto Delgado Airport;30/03/2020
Guillemette Tapley;Poland;Male;71;594434060;Vilar Formoso Border;11/06/2020
Claudian Kitchen;China;Female;19;783233608;Vilar Formoso Border;30/10/2020
Breanne Colecrough;Mongolia;Female;56;719231747;Castro Marim Border;04/08/2020
Jenica Petronis;Poland;Male;75;534729042;Braganca Airport;17/06/2020
Nedda Mimmack;Slovenia;Female;46;806631915;Cristiano Ronaldo Airport;04/05/2021
Darren Smewing;Russia;Female;50;642289985;Castro Marim Border;13/01/2020
Christalle Please;Indonesia;Female;33;278374543;Joao Paulo II Airport;10/07/2020
Mirabelle Reddle;United States;Female;58;247616237;Beja Airport;07/09/2020
Cesaro Scrowby;Portugal;Male;56;760053100;Beja Airport;11/04/2020
Abelard Valder;Georgia;Male;32;237359410;Valenca Border;24/01/2020
Joelle Torricella;Andorra;Male;25;342914254;Faro Airport;05/04/2021
Leanor Benley;Indonesia;Male;58;183302276;Humberto Delgado Airport;19/01/2020
Leonidas Hamsley;Belarus;Male;20;188468194;Elvas Border;12/09/2020
Ulrich MacKettrick;China;Female;76;386817346;Vilar Formoso Border;03/04/2020
Miran Stut;Japan;Female;72;204069018;Braganca Airport;11/05/2021
Quentin Fayer;Russia;Female;30;167107269;Joao Paulo II Airport;20/11/2020
Reider Sherborn;Peru;Female;29;591212586;Faro Airport;31/01/2021
Brunhilda Strivens;Indonesia;Female;22;337642966;Elvas Border;19/10/2020
Kimbell Baggallay;Haiti;Male;68;381668743;Braganca Airport;24/10/2020
Masha Peasegod;Russia;Male;31;347893055;Cristiano Ronaldo Airport;15/05/2021
Dorrie Colquitt;France;Female;76;544553175;Vilar Formoso Border;13/09/2020
Mariana Oldford;China;Female;85;912524267;Joao Paulo II Airport;04/01/2021
Worth Hansod;China;Male;79;526905387;Vilar Formoso Border;09/05/2021
Augustus Keld;China;Male;80;532628676;Elvas Border;02/10/2020
Jimmy Berends;Bosnia and Herzegovina;Male;28;761739412;Braganca Airport;18/07/2020
Vivianna Raye;Brazil;Male;64;961648618;Castro Marim Border;29/09/2020
Lesley Sikora;Indonesia;Female;65;225848882;Joao Paulo II Airport;27/05/2021
Anallese Carriage;Vietnam;Female;40;601642245;Humberto Delgado Airport;03/07/2020
Kingston Parcell;Indonesia;Male;26;525081837;Vilar Formoso Border;17/06/2020
Allyn Apfelmann;Nigeria;Male;48;567320019;Valenca Border;19/01/2020
Fan Wrixon;Poland;Male;31;665743865;Beja Airport;06/01/2021
Dill Leythley;Vietnam;Female;52;301714314;Faro Airport;03/03/2021
Alfy Austick;France;Female;47;466276001;Braganca Airport;18/01/2020
Edithe Debell;Cambodia;Female;31;726334499;Castro Marim Border;15/06/2020
Angelico Artist;Portugal;Male;72;692076564;Elvas Border;16/04/2021
Nels O'Rudden;New Zealand;Male;63;573504883;Valenca Border;06/05/2021
Kylynn Blackston;Ecuador;Female;84;947065068;Braganca Airport;30/01/2021
Philbert Pennings;China;Male;57;359052880;Sa Carneiro Airport;20/08/2020
Orren Pennigar;Indonesia;Female;67;201573185;Valenca Border;09/05/2020
Barry Edmott;Ireland;Male;58;112961270;Braganca Airport;15/01/2020
Sanson Oliffe;Thailand;Male;74;591461950;Elvas Border;23/05/2021
Fanny Plummer;France;Male;45;679777261;Vilar Formoso Border;28/02/2020
Delmor Keizman;Sweden;Male;83;814775064;Humberto Delgado Airport;14/04/2020
Merill Heatherington;China;Male;76;860297296;Braganca Airport;09/01/2020
Judie Davy;Brazil;Male;73;767755289;Sa Carneiro Airport;12/04/2020
Etan Hugh;China;Male;66;178063869;Sa Carneiro Airport;11/08/2020
Stillmann Fidgeon;France;Female;80;947003360;Sa Carneiro Airport;13/05/2021
Tressa Signoret;Luxembourg;Male;55;327403581;Vilar Formoso Border;28/03/2021
Phil Agate;Nigeria;Female;67;805476432;Cristiano Ronaldo Airport;03/02/2021
Cassie Ticic;Peru;Male;20;907727258;Braganca Airport;25/01/2020
Aliza Mitchener;Philippines;Male;75;393097989;Vilar Formoso Border;05/03/2021
Erena Schreiner;Poland;Female;50;898770374;Braganca Airport;23/03/2021
Alex Alti;Yemen;Male;70;911075703;Cristiano Ronaldo Airport;19/07/2020
Lolita Corstorphine;Nigeria;Male;48;522563637;Beja Airport;07/09/2020
Brear Winward;Egypt;Male;82;913046210;Valenca Border;22/01/2020
Nanette Peidro;El Salvador;Male;46;107498289;Sa Carneiro Airport;31/01/2021
Laraine Pyffe;Indonesia;Male;49;955984750;Elvas Border;16/02/2021
Cornelius Dorton;Mongolia;Female;33;997953321;Vilar Formoso Border;04/06/2020
Fons Cockarill;Indonesia;Male;75;764228916;Vilar Formoso Border;06/05/2021
Buffy Stuehmeier;Ecuador;Male;23;737045293;Sa Carneiro Airport;01/04/2021
Shel Burrass;Indonesia;Male;35;209749910;Vilar Formoso Border;01/04/2021
Fania Wasmuth;Belarus;Female;31;527891478;Vilar Formoso Border;02/01/2020
Barbey Toppes;Iran;Female;25;759160991;Joao Paulo II Airport;10/03/2020
Rodrigo Walthew;Brazil;Male;60;786224845;Vilar Formoso Border;23/04/2020
Garrot Haining;Japan;Female;78;349702052;Braganca Airport;05/05/2020
Skippie Aldham;Chad;Male;47;960748644;Braganca Airport;03/11/2020
Orv Kolodziejski;Sweden;Male;43;448521071;Joao Paulo II Airport;28/01/2020
Gabrielle Sobtka;Philippines;Female;82;686112854;Braganca Airport;07/04/2021
Delainey Freeborne;Philippines;Female;31;381790903;Valenca Border;14/05/2021
Jordan Newdick;Indonesia;Male;70;649087825;Sa Carneiro Airport;20/03/2020
Greta Errichi;Japan;Female;32;507259670;Valenca Border;01/03/2020
Julia Blaik;Brazil;Female;33;148138119;Faro Airport;12/03/2021
Sophia Doerren;South Korea;Male;65;602449417;Faro Airport;05/04/2020
Murielle Gemmell;France;Female;77;932925307;Joao Paulo II Airport;15/04/2020
Burtie Bitcheno;Russia;Male;25;191224931;Joao Paulo II Airport;01/02/2020
Bogart Heisman;China;Female;63;754864025;Beja Airport;19/07/2020
Adlai Samter;Czech Republic;Male;55;163767738;Joao Paulo II Airport;21/02/2021
Vivia Ledbury;Venezuela;Female;79;912637297;Braganca Airport;10/02/2020
Letitia Pratley;Democratic Republic of the Congo;Female;80;861711770;Elvas Border;23/03/2020
Vidovic Glowach;Philippines;Female;41;900621177;Sa Carneiro Airport;03/09/2020
Kipp Roark;Philippines;Male;29;178115509;Castro Marim Border;12/05/2021
Noll Blemings;Cape Verde;Male;78;746348313;Vilar Formoso Border;02/02/2020
Diane Fontin;China;Female;77;690429972;Beja Airport;12/04/2021
Hans Kidman;Philippines;Female;81;680409386;Elvas Border;19/01/2021
Osborne Corless;Nigeria;Male;75;498033925;Joao Paulo II Airport;08/09/2020
Dora Dunmuir;Argentina;Male;68;697648073;Elvas Border;06/03/2020
Janith Duberry;Indonesia;Male;77;510179488;Faro Airport;01/09/2020
Boonie Epgrave;China;Female;60;842920363;Valenca Border;16/08/2020
Mufinella Gerok;Niger;Male;39;554689601;Joao Paulo II Airport;28/05/2021
Carlen Carncross;Venezuela;Male;24;548694561;Castro Marim Border;24/12/2020
Mathian Pelling;China;Male;42;796487819;Cristiano Ronaldo Airport;02/01/2021
Kate Orhtmann;Philippines;Male;38;773963082;Braganca Airport;25/07/2020
Vaclav Wilkin;Canada;Male;39;298102255;Beja Airport;14/05/2020
Edlin Gosdin;Cambodia;Female;47;593400513;Vilar Formoso Border;20/04/2021
Ynez Cokly;Indonesia;Female;23;631081057;Beja Airport;15/05/2020
Richmound Donlon;China;Male;81;617505834;Humberto Delgado Airport;07/03/2021
Onida Satford;China;Female;65;948307867;Beja Airport;31/12/2020
Everett Peet;Peru;Male;70;664029150;Beja Airport;29/05/2020
Tyler Benstead;Zambia;Female;21;562902055;Vilar Formoso Border;08/03/2020
Giustino Deedes;Indonesia;Female;45;864756575;Faro Airport;26/05/2021
Lolita Valeri;United Kingdom;Male;70;281019712;Valenca Border;19/05/2021
Hobard Atherton;Croatia;Female;82;123202852;Joao Paulo II Airport;11/07/2020
Minnaminnie Boarer;Luxembourg;Male;68;599818727;Faro Airport;18/01/2020
Goober Frame;United States;Male;68;799385734;Cristiano Ronaldo Airport;24/05/2020
Oberon Hopfer;China;Female;66;684907430;Braganca Airport;02/07/2020
Emmi Reggiani;Honduras;Female;67;934824225;Cristiano Ronaldo Airport;25/12/2020
Franchot Dahlborg;Vietnam;Female;60;538697162;Elvas Border;15/03/2020
Friederike Greves;Portugal;Male;47;143230429;Vilar Formoso Border;10/02/2021
Roseanne Cantrill;Cuba;Male;23;431232491;Braganca Airport;05/11/2020
Sol Pietruschka;Brazil;Male;37;460779622;Braganca Airport;27/04/2020
Perry Langrick;Indonesia;Female;51;638443330;Joao Paulo II Airport;02/09/2020
Fredi Gantz;Bolivia;Male;44;961506163;Humberto Delgado Airport;26/02/2020
Borden Blockey;China;Male;37;344306962;Humberto Delgado Airport;06/06/2020
Krispin Leeman;Sweden;Female;53;233664192;Vilar Formoso Border;10/02/2020
Waldo Cully;Indonesia;Female;27;572718509;Elvas Border;18/04/2021
Bekki Clemo;Philippines;Female;59;503080059;Castro Marim Border;26/12/2020
Chip Vigietti;Jordan;Female;63;594584301;Braganca Airport;22/12/2020
Shanie Gorman;Colombia;Female;37;209621773;Faro Airport;08/10/2020
Gabey Aggett;Jamaica;Male;58;653125831;Vilar Formoso Border;02/07/2020
Valentin Biagioni;Oman;Male;25;337361037;Beja Airport;07/10/2020
Yance Cornelius;China;Female;84;667334358;Humberto Delgado Airport;24/06/2020
Fonz Katzmann;Hungary;Female;27;101509390;Cristiano Ronaldo Airport;27/03/2021
Hermina Pavlitschek;China;Female;68;381741068;Valenca Border;27/02/2020
Rory Coneau;China;Male;29;139018138;Valenca Border;24/05/2021
Dyanne Felmingham;Palestinian Territory;Female;35;979788646;Braganca Airport;26/04/2020
Lauretta Wanek;Vietnam;Female;43;629336564;Humberto Delgado Airport;10/05/2020
Gerti Abba;China;Male;67;966114508;Joao Paulo II Airport;10/01/2021
Giffard Braganza;United States;Female;43;361915620;Faro Airport;25/01/2020
Cinnamon Gaskamp;China;Male;68;235764887;Cristiano Ronaldo Airport;22/11/2020
Orlan Filippazzo;China;Female;22;971264716;Faro Airport;10/03/2021
Hermon Kennelly;China;Female;44;403316805;Beja Airport;08/02/2020
Aube Rosnau;China;Male;43;102979546;Faro Airport;11/06/2020
Oralee Yeend;China;Male;70;167303520;Humberto Delgado Airport;23/01/2020
Pen Stidworthy;United Kingdom;Male;48;301762381;Valenca Border;12/01/2020
Hollis Grodden;Russia;Male;27;396033687;Valenca Border;05/10/2020
Mae Phillpotts;Guatemala;Male;42;612510205;Cristiano Ronaldo Airport;10/11/2020
Emmalynne Mimmack;Philippines;Female;80;996157853;Beja Airport;21/04/2020
Sauncho Oldmeadow;Iran;Female;79;351598275;Vilar Formoso Border;25/04/2020
Greggory Gillett;Russia;Female;55;585773041;Vilar Formoso Border;19/07/2020
Zechariah Lohoar;Brazil;Female;76;583870856;Braganca Airport;16/01/2021
Deck Redwood;El Salvador;Male;82;884332431;Vilar Formoso Border;10/08/2020
Janette Garie;China;Female;31;438793206;Castro Marim Border;04/01/2020
Arabella Elrick;Malaysia;Female;61;697222275;Elvas Border;26/10/2020
Brantley Dumphries;China;Male;72;324646675;Elvas Border;30/11/2020
Elsy Tomes;Japan;Female;27;177528026;Valenca Border;14/06/2020
Katerine Blabber;Russia;Male;41;672115820;Joao Paulo II Airport;28/02/2020
Jordain Wilson;Thailand;Male;78;364662458;Braganca Airport;26/12/2020
Austin Alves;Russia;Female;18;407108206;Valenca Border;21/02/2020
Kristopher Bruhn;Malta;Male;81;839632831;Braganca Airport;22/01/2021
Chloris Michal;Philippines;Male;61;777553144;Vilar Formoso Border;14/02/2020
Kissiah Brinkley;France;Male;54;337334574;Castro Marim Border;26/02/2020
Emili French;China;Female;31;334130266;Castro Marim Border;06/02/2020
Hedwiga Antonutti;Jamaica;Female;40;483097801;Sa Carneiro Airport;15/12/2020
Jasmine Malham;Guatemala;Female;31;979245415;Castro Marim Border;29/03/2021
Shantee Corringham;Serbia;Male;85;746831554;Braganca Airport;27/03/2020
Tamiko MacGragh;Indonesia;Female;55;790217872;Sa Carneiro Airport;26/02/2020
Annabelle Cogzell;United Kingdom;Male;43;319702430;Valenca Border;08/08/2020
Bartolomeo Iacopo;Germany;Male;57;267051145;Faro Airport;23/11/2020
Marvin Boater;Indonesia;Female;45;580526726;Joao Paulo II Airport;14/06/2020
Aldwin Ahrenius;Colombia;Female;40;482130245;Joao Paulo II Airport;01/07/2020
Caprice Cosans;Peru;Female;48;122702051;Sa Carneiro Airport;15/06/2020
Schuyler Kestle;Indonesia;Female;29;731420770;Vilar Formoso Border;05/05/2021
Lucky Abyss;Indonesia;Female;81;451557240;Cristiano Ronaldo Airport;16/05/2020
Marleen Easseby;China;Female;25;833007090;Elvas Border;10/05/2021
Dur Mc Pake;France;Male;20;606400064;Humberto Delgado Airport;10/02/2020
Mahmoud Stiell;Poland;Female;26;593325047;Sa Carneiro Airport;12/09/2020
Golda Delooze;Canada;Male;21;636925125;Elvas Border;26/08/2020
Denney Darinton;China;Male;74;907393683;Cristiano Ronaldo Airport;14/07/2020
Jaimie Lidyard;Russia;Male;56;990456597;Elvas Border;07/04/2020
Madelena Backhouse;Peru;Female;18;651925670;Elvas Border;15/04/2021
Maggie Fiander;Croatia;Female;79;756898061;Joao Paulo II Airport;21/03/2021
Netty Lenglet;North Korea;Female;19;748488498;Cristiano Ronaldo Airport;07/11/2020
Kristoforo Keeney;Kazakhstan;Male;31;942029963;Beja Airport;02/03/2020
Klaus Rebbeck;Sweden;Male;59;870802061;Joao Paulo II Airport;13/03/2020
Leoine Lovart;China;Female;43;664469645;Elvas Border;05/02/2021
Keriann Petrosian;Greece;Female;20;527515072;Humberto Delgado Airport;16/11/2020
Benton Janca;Indonesia;Male;56;697854028;Vilar Formoso Border;12/08/2020
Elnar Curnnokk;Philippines;Female;24;729703718;Faro Airport;05/01/2020
Ottilie Dorgan;Poland;Male;33;754833865;Joao Paulo II Airport;10/02/2021
Aubrie Kiehl;Uruguay;Female;29;325527167;Beja Airport;15/05/2021
Marinna Kidgell;France;Female;40;850647561;Elvas Border;30/07/2020
Gideon Pipkin;Peru;Female;80;173241788;Braganca Airport;06/03/2021
Clareta Gilli;Poland;Male;62;921807058;Castro Marim Border;10/04/2021
Lawrence Breston;Indonesia;Female;19;248828072;Joao Paulo II Airport;29/06/2020
Merle Dodswell;Japan;Male;58;447444791;Faro Airport;09/09/2020
Vanni Swales;China;Female;70;384549495;Faro Airport;01/04/2020
Babette Scoates;United States;Female;23;269353004;Elvas Border;22/12/2020
Diane Coutthart;Brazil;Female;18;428894746;Faro Airport;06/03/2021
Obediah Tulloch;Ireland;Female;33;357825719;Sa Carneiro Airport;28/03/2021
Kinny Wearne;Brazil;Female;26;278386827;Humberto Delgado Airport;06/01/2020
Kirsteni Murkitt;Comoros;Male;69;194396107;Faro Airport;23/10/2020
Gardner Davenall;Indonesia;Female;70;429735186;Braganca Airport;11/01/2020
Vilhelmina Delacourt;Laos;Male;80;164886837;Faro Airport;20/03/2020
Brunhilde Egdal;China;Female;64;992800168;Braganca Airport;23/11/2020
Ynes Bowmer;Russia;Female;79;793059807;Beja Airport;29/04/2021
Lainey Ismail;Mexico;Male;71;428073829;Humberto Delgado Airport;09/03/2020
Hetti Twyning;China;Female;63;523269076;Vilar Formoso Border;15/06/2020
